document_identifier,document_title,document_type,document_parliamentary_term,document_date,document_public_register_notation,document_language,document_pdf,document_doc,document_corrigenda_pdf,document_corrigenda_doc,document_subject_matter,document_directory_code,document_adopts,document_procedure,document_ep_number,document_URI
TA-9-2023-0335,Interim report on the proposal for a mid-term revision of the Multiannual Financial Framework 2021-2027,EP text adopted,9,2023-10-03,P9_TA(2023)0335,English,https://data.europarl.europa.eu/distribution/reds_iPlTa_Itm/TA-9-2023-0335/TA-9-2023-0335-FNL_en.pdf,https://data.europarl.europa.eu/distribution/reds_iPlTa_Itm/TA-9-2023-0335/TA-9-2023-0335-FNL_en.docx,,,http://publications.europa.eu/resource/authority/subject-matter/BUDG; http://publications.europa.eu/resource/authority/subject-matter/FIN,http://publications.europa.eu/resource/authority/dir-eu-legal-act/0160,https://data.europarl.europa.eu/eli/dl/doc/A-9-2023-0273,https://data.europarl.europa.eu/eli/dl/proc/2023-0201R,PE751.626,https://data.europarl.europa.eu/eli/dl/doc/TA-9-2023-0335
TA-9-2023-0305,Geographical indication protection for craft and industrial products,EP text adopted,9,2023-09-12,P9_TA(2023)0305,English,https://data.europarl.europa.eu/distribution/reds_iPlTa_Itm/TA-9-2023-0305/TA-9-2023-0305-FNL_en.pdf,https://data.europarl.europa.eu/distribution/reds_iPlTa_Itm/TA-9-2023-0305/TA-9-2023-0305-FNL_en.docx,,,,,https://data.europarl.europa.eu/eli/dl/doc/A-9-2023-0049,https://data.europarl.europa.eu/eli/dl/proc/2022-0115,PE736.692,https://data.europarl.europa.eu/eli/dl/doc/TA-9-2023-0305
TA-9-2023-0327,Amending the proposed mechanism to resolve legal and administrative obstacles in a cross-border context,EP text adopted,9,2023-09-14,P9_TA(2023)0327,English,https://data.europarl.europa.eu/distribution/reds_iPlTa_Itm/TA-9-2023-0327/TA-9-2023-0327-FNL_en.pdf,https://data.europarl.europa.eu/distribution/reds_iPlTa_Itm/TA-9-2023-0327/TA-9-2023-0327-FNL_en.docx,,,,,https://data.europarl.europa.eu/eli/dl/doc/A-9-2023-0252,https://data.europarl.europa.eu/eli/dl/proc/2022-2194,PE740.608,https://data.europarl.europa.eu/eli/dl/doc/TA-9-2023-0327
TA-9-2023-0324,"Human rights situation in Bangladesh, notably the case of Odhikar",EP text adopted,9,2023-09-14,P9_TA(2023)0324,English,https://data.europarl.europa.eu/distribution/reds_iPlTa_Itm/TA-9-2023-0324/TA-9-2023-0324-FNL_en.pdf,https://data.europarl.europa.eu/distribution/reds_iPlTa_Itm/TA-9-2023-0324/TA-9-2023-0324-FNL_en.docx,,,,,https://data.europarl.europa.eu/eli/dl/doc/B-9-2023-0380; https://data.europarl.europa.eu/eli/dl/doc/B-9-2023-0383; https://data.europarl.europa.eu/eli/dl/doc/B-9-2023-0381; https://data.europarl.europa.eu/eli/dl/doc/B-9-2023-0384; https://data.europarl.europa.eu/eli/dl/doc/B-9-2023-0382; https://data.europarl.europa.eu/eli/dl/doc/RC-9-2023-0378; https://data.europarl.europa.eu/eli/dl/doc/B-9-2023-0378,https://data.europarl.europa.eu/eli/dl/proc/2023-2833,PE748.923,https://data.europarl.europa.eu/eli/dl/doc/TA-9-2023-0324
TA-9-2023-0328,Regulation of prostitution in the EU: its cross-border implications and impact on gender equality and women’s rights,EP text adopted,9,2023-09-14,P9_TA(2023)0328,English,https://data.europarl.europa.eu/distribution/reds_iPlTa_Itm/TA-9-2023-0328/TA-9-2023-0328-FNL_en.pdf,https://data.europarl.europa.eu/distribution/reds_iPlTa_Itm/TA-9-2023-0328/TA-9-2023-0328-FNL_en.docx,,,,,https://data.europarl.europa.eu/eli/dl/doc/A-9-2023-0240,https://data.europarl.europa.eu/eli/dl/proc/2022-2139,PE740.605,https://data.europarl.europa.eu/eli/dl/doc/TA-9-2023-0328
TA-9-2023-0301,European defence industry reinforcement through common procurement (EDIRPA),EP text adopted,9,2023-09-12,P9_TA(2023)0301,English,https://data.europarl.europa.eu/distribution/reds_iPlTa_Itm/TA-9-2023-0301/TA-9-2023-0301-FNL_en.pdf,https://data.europarl.europa.eu/distribution/reds_iPlTa_Itm/TA-9-2023-0301/TA-9-2023-0301-FNL_en.docx,,,http://publications.europa.eu/resource/authority/subject-matter/PESC; http://publications.europa.eu/resource/authority/subject-matter/INDU; http://publications.europa.eu/resource/authority/subject-matter/MARC,http://publications.europa.eu/resource/authority/dir-eu-legal-act/18; http://publications.europa.eu/resource/authority/dir-eu-legal-act/132070; http://publications.europa.eu/resource/authority/dir-eu-legal-act/0630,https://data.europarl.europa.eu/eli/dl/doc/A-9-2023-0161,https://data.europarl.europa.eu/eli/dl/proc/2022-0219,PE740.720,https://data.europarl.europa.eu/eli/dl/doc/TA-9-2023-0301
TA-9-2023-0302,Surface water and groundwater pollutants,EP text adopted,9,2023-09-12,P9_TA(2023)0302,English,https://data.europarl.europa.eu/distribution/reds_iPlTa_Itm/TA-9-2023-0302/TA-9-2023-0302-FNL_en.pdf,https://data.europarl.europa.eu/distribution/reds_iPlTa_Itm/TA-9-2023-0302/TA-9-2023-0302-FNL_en.docx,,,http://publications.europa.eu/resource/authority/subject-matter/ENV; http://publications.europa.eu/resource/authority/subject-matter/POLL,http://publications.europa.eu/resource/authority/dir-eu-legal-act/151020,https://data.europarl.europa.eu/eli/dl/doc/A-9-2023-0238,https://data.europarl.europa.eu/eli/dl/proc/2022-0344,PE740.884,https://data.europarl.europa.eu/eli/dl/doc/TA-9-2023-0302
TA-9-2023-0352,European green bonds,EP text adopted,9,2023-10-05,P9_TA(2023)0352,English,https://data.europarl.europa.eu/distribution/reds_iPlTa_Itm/TA-9-2023-0352/TA-9-2023-0352-FNL_en.pdf,https://data.europarl.europa.eu/distribution/reds_iPlTa_Itm/TA-9-2023-0352/TA-9-2023-0352-FNL_en.docx,,,http://publications.europa.eu/resource/authority/subject-matter/MARI; http://publications.europa.eu/resource/authority/subject-matter/LES,http://publications.europa.eu/resource/authority/dir-eu-legal-act/06202025,https://data.europarl.europa.eu/eli/dl/doc/A-9-2022-0156,https://data.europarl.europa.eu/eli/dl/proc/2021-0191,PE700.638,https://data.europarl.europa.eu/eli/dl/doc/TA-9-2023-0352
TA-9-2023-0303,Renewable Energy Directive,EP text adopted,9,2023-09-12,P9_TA(2023)0303,English,https://data.europarl.europa.eu/distribution/reds_iPlTa_Itm/TA-9-2023-0303/TA-9-2023-0303-FNL_en.pdf,https://data.europarl.europa.eu/distribution/reds_iPlTa_Itm/TA-9-2023-0303/TA-9-2023-0303-FNL_en.docx,,,,,https://data.europarl.europa.eu/eli/dl/doc/A-9-2022-0208,https://data.europarl.europa.eu/eli/dl/proc/2021-0218,PE719.550,https://data.europarl.europa.eu/eli/dl/doc/TA-9-2023-0303
TA-9-2023-0349,"Human rights situation in Afghanistan, in particular the persecution of former government officials",EP text adopted,9,2023-10-05,P9_TA(2023)0349,English,https://data.europarl.europa.eu/distribution/reds_iPlTa_Itm/TA-9-2023-0349/TA-9-2023-0349-FNL_en.pdf,https://data.europarl.europa.eu/distribution/reds_iPlTa_Itm/TA-9-2023-0349/TA-9-2023-0349-FNL_en.docx,,,http://publications.europa.eu/resource/authority/subject-matter/PESC; http://publications.europa.eu/resource/authority/subject-matter/DDLH,http://publications.europa.eu/resource/authority/dir-eu-legal-act/18,https://data.europarl.europa.eu/eli/dl/doc/B-9-2023-0406; https://data.europarl.europa.eu/eli/dl/doc/RC-9-2023-0395; https://data.europarl.europa.eu/eli/dl/doc/B-9-2023-0403; https://data.europarl.europa.eu/eli/dl/doc/B-9-2023-0409; https://data.europarl.europa.eu/eli/dl/doc/B-9-2023-0395; https://data.europarl.europa.eu/eli/dl/doc/B-9-2023-0401; https://data.europarl.europa.eu/eli/dl/doc/B-9-2023-0412,https://data.europarl.europa.eu/eli/dl/proc/2023-2881,PE754.289,https://data.europarl.europa.eu/eli/dl/doc/TA-9-2023-0349
TA-9-2023-0341,"Mobilisation of the European Union Solidarity Fund to provide assistance to Romania, Italy and Türkiye",EP text adopted,9,2023-10-04,P9_TA(2023)0341,English,https://data.europarl.europa.eu/distribution/reds_iPlTa_Itm/TA-9-2023-0341/TA-9-2023-0341-FNL_en.pdf,https://data.europarl.europa.eu/distribution/reds_iPlTa_Itm/TA-9-2023-0341/TA-9-2023-0341-FNL_en.docx,,,http://publications.europa.eu/resource/authority/subject-matter/PREG; http://publications.europa.eu/resource/authority/subject-matter/COES; http://publications.europa.eu/resource/authority/subject-matter/FIN,http://publications.europa.eu/resource/authority/dir-eu-legal-act/144020,https://data.europarl.europa.eu/eli/dl/doc/A-9-2023-0269,https://data.europarl.europa.eu/eli/dl/proc/2023-0297,PE752.755,https://data.europarl.europa.eu/eli/dl/doc/TA-9-2023-0341
TA-9-2023-0358,The new European strategy for a better internet for kids (BIK+),EP text adopted,9,2023-10-05,P9_TA(2023)0358,English,https://data.europarl.europa.eu/distribution/reds_iPlTa_Itm/TA-9-2023-0358/TA-9-2023-0358-FNL_en.pdf,https://data.europarl.europa.eu/distribution/reds_iPlTa_Itm/TA-9-2023-0358/TA-9-2023-0358-FNL_en.docx,,,http://publications.europa.eu/resource/authority/subject-matter/EFPJ; http://publications.europa.eu/resource/authority/subject-matter/INFQ,http://publications.europa.eu/resource/authority/dir-eu-legal-act/1630; http://publications.europa.eu/resource/authority/dir-eu-legal-act/132060,https://data.europarl.europa.eu/eli/dl/doc/B-9-2023-0386,https://data.europarl.europa.eu/eli/dl/proc/2023-2670,PE749.941,https://data.europarl.europa.eu/eli/dl/doc/TA-9-2023-0358
TA-9-2023-0313,EU/USA agreement for scientific and technological cooperation: extension,EP text adopted,9,2023-09-13,P9_TA(2023)0313,English,https://data.europarl.europa.eu/distribution/reds_iPlTa_Itm/TA-9-2023-0313/TA-9-2023-0313-FNL_en.pdf,https://data.europarl.europa.eu/distribution/reds_iPlTa_Itm/TA-9-2023-0313/TA-9-2023-0313-FNL_en.docx,,,,,https://data.europarl.europa.eu/eli/dl/doc/A-9-2023-0242,https://data.europarl.europa.eu/eli/dl/proc/2023-0088,PE750.134,https://data.europarl.europa.eu/eli/dl/doc/TA-9-2023-0313
TA-9-2023-0339,Ensuring European transportation works for women,EP text adopted,9,2023-10-03,P9_TA(2023)0339,English,https://data.europarl.europa.eu/distribution/reds_iPlTa_Itm/TA-9-2023-0339/TA-9-2023-0339-FNL_en.pdf,https://data.europarl.europa.eu/distribution/reds_iPlTa_Itm/TA-9-2023-0339/TA-9-2023-0339-FNL_en.docx,,,http://publications.europa.eu/resource/authority/subject-matter/TRAN; http://publications.europa.eu/resource/authority/subject-matter/SOPO,http://publications.europa.eu/resource/authority/dir-eu-legal-act/05200520; http://publications.europa.eu/resource/authority/dir-eu-legal-act/07,https://data.europarl.europa.eu/eli/dl/doc/A-9-2023-0239,https://data.europarl.europa.eu/eli/dl/proc/2022-2140,PE745.203,https://data.europarl.europa.eu/eli/dl/doc/TA-9-2023-0339
TA-9-2023-0337,Genetically modified maize MON 89034 × 1507 × MIR162 × NK603 × DAS-40278-9 and nine sub-combinations ,EP text adopted,9,2023-10-03,P9_TA(2023)0337,English,https://data.europarl.europa.eu/distribution/reds_iPlTa_Itm/TA-9-2023-0337/TA-9-2023-0337-FNL_en.pdf,https://data.europarl.europa.eu/distribution/reds_iPlTa_Itm/TA-9-2023-0337/TA-9-2023-0337-FNL_en.docx,,,http://publications.europa.eu/resource/authority/subject-matter/D-AL; http://publications.europa.eu/resource/authority/subject-matter/PROT; http://publications.europa.eu/resource/authority/subject-matter/SANT,http://publications.europa.eu/resource/authority/dir-eu-legal-act/133014; http://publications.europa.eu/resource/authority/dir-eu-legal-act/035010; http://publications.europa.eu/resource/authority/dir-eu-legal-act/152030,https://data.europarl.europa.eu/eli/dl/doc/B-9-2023-0387; https://data.europarl.europa.eu/eli/dl/doc/B-9-2023-0388,https://data.europarl.europa.eu/eli/dl/proc/2023-2809,PE752.697,https://data.europarl.europa.eu/eli/dl/doc/TA-9-2023-0337
TA-9-2023-0331,Appointment of the Chair of the Supervisory Board of the European Central Bank,EP text adopted,9,2023-10-03,P9_TA(2023)0331,English,https://data.europarl.europa.eu/distribution/reds_iPlTa_Itm/TA-9-2023-0331/TA-9-2023-0331-FNL_en.pdf,https://data.europarl.europa.eu/distribution/reds_iPlTa_Itm/TA-9-2023-0331/TA-9-2023-0331-FNL_en.docx,,,http://publications.europa.eu/resource/authority/subject-matter/INST; http://publications.europa.eu/resource/authority/subject-matter/BCE,http://publications.europa.eu/resource/authority/dir-eu-legal-act/014075,https://data.europarl.europa.eu/eli/dl/doc/A-9-2023-0272,https://data.europarl.europa.eu/eli/dl/proc/2023-0901,PE752.999,https://data.europarl.europa.eu/eli/dl/doc/TA-9-2023-0331
TA-9-2023-0357,Taking stock of Moldova's path to the EU,EP text adopted,9,2023-10-05,P9_TA(2023)0357,English,https://data.europarl.europa.eu/distribution/reds_iPlTa_Itm/TA-9-2023-0357/TA-9-2023-0357-FNL_en.pdf,https://data.europarl.europa.eu/distribution/reds_iPlTa_Itm/TA-9-2023-0357/TA-9-2023-0357-FNL_en.docx,,,http://publications.europa.eu/resource/authority/subject-matter/ADH; http://publications.europa.eu/resource/authority/subject-matter/ACCE,http://publications.europa.eu/resource/authority/dir-eu-legal-act/0120,https://data.europarl.europa.eu/eli/dl/doc/B-9-2023-0417; https://data.europarl.europa.eu/eli/dl/doc/B-9-2023-0411; https://data.europarl.europa.eu/eli/dl/doc/RC-9-2023-0408; https://data.europarl.europa.eu/eli/dl/doc/B-9-2023-0420; https://data.europarl.europa.eu/eli/dl/doc/B-9-2023-0408; https://data.europarl.europa.eu/eli/dl/doc/B-9-2023-0410,https://data.europarl.europa.eu/eli/dl/proc/2023-2838,PE754.302,https://data.europarl.europa.eu/eli/dl/doc/TA-9-2023-0357
TA-9-2023-0356,Situation in Nagorno-Karabakh after Azerbaijan’s attack and the continuing threats against Armenia,EP text adopted,9,2023-10-05,P9_TA(2023)0356,English,https://data.europarl.europa.eu/distribution/reds_iPlTa_Itm/TA-9-2023-0356/TA-9-2023-0356-FNL_en.pdf,https://data.europarl.europa.eu/distribution/reds_iPlTa_Itm/TA-9-2023-0356/TA-9-2023-0356-FNL_en.docx,,,http://publications.europa.eu/resource/authority/subject-matter/PESC; http://publications.europa.eu/resource/authority/subject-matter/DDLH,http://publications.europa.eu/resource/authority/dir-eu-legal-act/18,https://data.europarl.europa.eu/eli/dl/doc/RC-9-2023-0393; https://data.europarl.europa.eu/eli/dl/doc/B-9-2023-0397; https://data.europarl.europa.eu/eli/dl/doc/B-9-2023-0404; https://data.europarl.europa.eu/eli/dl/doc/B-9-2023-0402; https://data.europarl.europa.eu/eli/dl/doc/B-9-2023-0405; https://data.europarl.europa.eu/eli/dl/doc/B-9-2023-0393; https://data.europarl.europa.eu/eli/dl/doc/B-9-2023-0400,https://data.europarl.europa.eu/eli/dl/proc/2023-2879,PE754.287,https://data.europarl.europa.eu/eli/dl/doc/TA-9-2023-0356
TA-9-2023-0370,Schengen area: digitalisation of the visa procedure,EP text adopted,9,2023-10-18,P9_TA(2023)0370,English,https://data.europarl.europa.eu/distribution/reds_iPlTa_Itm/TA-9-2023-0370/TA-9-2023-0370-FNL_en.pdf,https://data.europarl.europa.eu/distribution/reds_iPlTa_Itm/TA-9-2023-0370/TA-9-2023-0370-FNL_en.docx,,,http://publications.europa.eu/resource/authority/subject-matter/LCP; http://publications.europa.eu/resource/authority/subject-matter/IMMI,http://publications.europa.eu/resource/authority/dir-eu-legal-act/191020; http://publications.europa.eu/resource/authority/dir-eu-legal-act/191030,https://data.europarl.europa.eu/eli/dl/doc/A-9-2023-0025,https://data.europarl.europa.eu/eli/dl/proc/2022-0132A,PE737.330,https://data.europarl.europa.eu/eli/dl/doc/TA-9-2023-0370
TA-9-2023-0382,Nomination of a member of the Court of Auditors – Tony Murphy,EP text adopted,9,2023-11-09,P9_TA(2023)0382,English,https://data.europarl.europa.eu/distribution/reds_iPlTa_Itm/TA-9-2023-0382/TA-9-2023-0382-FNL_en.pdf,https://data.europarl.europa.eu/distribution/reds_iPlTa_Itm/TA-9-2023-0382/TA-9-2023-0382-FNL_en.docx,,,http://publications.europa.eu/resource/authority/subject-matter/INST,http://publications.europa.eu/resource/authority/dir-eu-legal-act/014060,https://data.europarl.europa.eu/eli/dl/doc/A-9-2023-0294,https://data.europarl.europa.eu/eli/dl/proc/2023-0808,PE753.669,https://data.europarl.europa.eu/eli/dl/doc/TA-9-2023-0382
TA-9-2023-0388,Amending certain Directives as regards the establishment and functioning of the European single access point (ESAP),EP text adopted,9,2023-11-09,P9_TA(2023)0388,English,https://data.europarl.europa.eu/distribution/reds_iPlTa_Itm/TA-9-2023-0388/TA-9-2023-0388-FNL_en.pdf,https://data.europarl.europa.eu/distribution/reds_iPlTa_Itm/TA-9-2023-0388/TA-9-2023-0388-FNL_en.docx,,,http://publications.europa.eu/resource/authority/subject-matter/MARI; http://publications.europa.eu/resource/authority/subject-matter/DIFF; http://publications.europa.eu/resource/authority/subject-matter/LCC,http://publications.europa.eu/resource/authority/dir-eu-legal-act/132060,https://data.europarl.europa.eu/eli/dl/doc/A-9-2023-0023,https://data.europarl.europa.eu/eli/dl/proc/2021-0379,PE732.818,https://data.europarl.europa.eu/eli/dl/doc/TA-9-2023-0388
TA-9-2023-0389,"Settlement discipline, cross-border provision of services, supervisory cooperation, provision of banking-type ancillary services and requirements for third-country central securities depositories",EP text adopted,9,2023-11-09,P9_TA(2023)0389,English,https://data.europarl.europa.eu/distribution/reds_iPlTa_Itm/TA-9-2023-0389/TA-9-2023-0389-FNL_en.pdf,https://data.europarl.europa.eu/distribution/reds_iPlTa_Itm/TA-9-2023-0389/TA-9-2023-0389-FNL_en.docx,,,http://publications.europa.eu/resource/authority/subject-matter/PECO; http://publications.europa.eu/resource/authority/subject-matter/FIN,http://publications.europa.eu/resource/authority/dir-eu-legal-act/103010,https://data.europarl.europa.eu/eli/dl/doc/A-9-2023-0047,https://data.europarl.europa.eu/eli/dl/proc/2022-0074,PE736.678,https://data.europarl.europa.eu/eli/dl/doc/TA-9-2023-0389
TA-9-2023-0362,Appointment of a Member of the Executive Board of the European Central Bank,EP text adopted,9,2023-10-17,P9_TA(2023)0362,English,https://data.europarl.europa.eu/distribution/reds_iPlTa_Itm/TA-9-2023-0362/TA-9-2023-0362-FNL_en.pdf,https://data.europarl.europa.eu/distribution/reds_iPlTa_Itm/TA-9-2023-0362/TA-9-2023-0362-FNL_en.docx,,,http://publications.europa.eu/resource/authority/subject-matter/INST; http://publications.europa.eu/resource/authority/subject-matter/BCE,http://publications.europa.eu/resource/authority/dir-eu-legal-act/014075,https://data.europarl.europa.eu/eli/dl/doc/A-9-2023-0289,https://data.europarl.europa.eu/eli/dl/proc/2023-0810,PE753.710,https://data.europarl.europa.eu/eli/dl/doc/TA-9-2023-0362
TA-9-2023-0392,Waste electrical and electronic equipment (WEEE),EP text adopted,9,2023-11-09,P9_TA(2023)0392,English,https://data.europarl.europa.eu/distribution/reds_iPlTa_Itm/TA-9-2023-0392/TA-9-2023-0392-FNL_en.pdf,https://data.europarl.europa.eu/distribution/reds_iPlTa_Itm/TA-9-2023-0392/TA-9-2023-0392-FNL_en.docx,,,http://publications.europa.eu/resource/authority/subject-matter/RAPL; http://publications.europa.eu/resource/authority/subject-matter/ENV,http://publications.europa.eu/resource/authority/dir-eu-legal-act/15103030,https://data.europarl.europa.eu/eli/dl/doc/A-9-2023-0311,https://data.europarl.europa.eu/eli/dl/proc/2023-0025,PE746.823,https://data.europarl.europa.eu/eli/dl/doc/TA-9-2023-0392
TA-9-2023-0368,Draft amending budget No 3/2023: Update of revenue (own resources) and other technical adjustments,EP text adopted,9,2023-10-18,P9_TA(2023)0368,English,https://data.europarl.europa.eu/distribution/reds_iPlTa_Itm/TA-9-2023-0368/TA-9-2023-0368-FNL_en.pdf,https://data.europarl.europa.eu/distribution/reds_iPlTa_Itm/TA-9-2023-0368/TA-9-2023-0368-FNL_en.docx,,,http://publications.europa.eu/resource/authority/subject-matter/BUDG,http://publications.europa.eu/resource/authority/dir-eu-legal-act/016020,https://data.europarl.europa.eu/eli/dl/doc/A-9-2023-0287,https://data.europarl.europa.eu/eli/dl/proc/2023-0240,PE751.583,https://data.europarl.europa.eu/eli/dl/doc/TA-9-2023-0368
TA-9-2023-0365,Fisheries control,EP text adopted,9,2023-10-17,P9_TA(2023)0365,English,https://data.europarl.europa.eu/distribution/reds_iPlTa_Itm/TA-9-2023-0365/TA-9-2023-0365-FNL_en.pdf,https://data.europarl.europa.eu/distribution/reds_iPlTa_Itm/TA-9-2023-0365/TA-9-2023-0365-FNL_en.docx,,,http://publications.europa.eu/resource/authority/subject-matter/PECH,http://publications.europa.eu/resource/authority/dir-eu-legal-act/041030; http://publications.europa.eu/resource/authority/dir-eu-legal-act/041020,https://data.europarl.europa.eu/eli/dl/doc/A-9-2021-0016,https://data.europarl.europa.eu/eli/dl/proc/2018-0193,PE647.060,https://data.europarl.europa.eu/eli/dl/doc/TA-9-2023-0365
TA-9-2023-0366,Implications of Chinese fishing operations for EU fisheries and the way forward,EP text adopted,9,2023-10-17,P9_TA(2023)0366,English,https://data.europarl.europa.eu/distribution/reds_iPlTa_Itm/TA-9-2023-0366/TA-9-2023-0366-FNL_en.pdf,https://data.europarl.europa.eu/distribution/reds_iPlTa_Itm/TA-9-2023-0366/TA-9-2023-0366-FNL_en.docx,,,http://publications.europa.eu/resource/authority/subject-matter/EXT; http://publications.europa.eu/resource/authority/subject-matter/PECH,http://publications.europa.eu/resource/authority/dir-eu-legal-act/0420,https://data.europarl.europa.eu/eli/dl/doc/A-9-2023-0282,https://data.europarl.europa.eu/eli/dl/proc/2022-2148,PE746.650,https://data.europarl.europa.eu/eli/dl/doc/TA-9-2023-0366
