document_identifier,document_title,document_type,document_parliamentary_term,document_date,document_public_register_notation,document_language,document_pdf,document_doc,document_corrigenda_pdf,document_corrigenda_doc,document_subject_matter,document_directory_code,document_adopts,document_procedure,document_ep_number,document_URI
TA-9-2024-0276,Discharge 2022: Europe’s Rail Joint Undertaking,EP text adopted,9,2024-04-11,P9_TA(2024)0276,English,,https://data.europarl.europa.eu/distribution/doc/TA-9-2024-0276_en.docx,,,http://publications.europa.eu/resource/authority/subject-matter/BUDG,http://publications.europa.eu/resource/authority/dir-eu-legal-act/016060; http://publications.europa.eu/resource/authority/dir-eu-legal-act/016020,https://data.europarl.europa.eu/eli/dl/doc/A-9-2024-0091,https://data.europarl.europa.eu/eli/dl/proc/2023-2176,PE753.491,https://data.europarl.europa.eu/eli/dl/doc/TA-9-2024-0276
TA-9-2024-0271,Discharge 2022: Single European Sky ATM Research 3 Joint Undertaking,EP text adopted,9,2024-04-11,P9_TA(2024)0271,English,,https://data.europarl.europa.eu/distribution/doc/TA-9-2024-0271_en.docx,,,http://publications.europa.eu/resource/authority/subject-matter/BUDG,http://publications.europa.eu/resource/authority/dir-eu-legal-act/016060; http://publications.europa.eu/resource/authority/dir-eu-legal-act/016020,https://data.europarl.europa.eu/eli/dl/doc/A-9-2024-0094,https://data.europarl.europa.eu/eli/dl/proc/2023-2181,PE753.502,https://data.europarl.europa.eu/eli/dl/doc/TA-9-2024-0271
TA-9-2024-0275,Discharge 2022: Clean Hydrogen Joint Undertaking,EP text adopted,9,2024-04-11,P9_TA(2024)0275,English,,https://data.europarl.europa.eu/distribution/doc/TA-9-2024-0275_en.docx,,,http://publications.europa.eu/resource/authority/subject-matter/BUDG,http://publications.europa.eu/resource/authority/dir-eu-legal-act/016060; http://publications.europa.eu/resource/authority/dir-eu-legal-act/016020,https://data.europarl.europa.eu/eli/dl/doc/A-9-2024-0089,https://data.europarl.europa.eu/eli/dl/proc/2023-2175,PE753.490,https://data.europarl.europa.eu/eli/dl/doc/TA-9-2024-0275
TA-9-2024-0278,Discharge 2022: European High Performance Computing Joint Undertaking,EP text adopted,9,2024-04-11,P9_TA(2024)0278,English,,https://data.europarl.europa.eu/distribution/doc/TA-9-2024-0278_en.docx,,,http://publications.europa.eu/resource/authority/subject-matter/BUDG,http://publications.europa.eu/resource/authority/dir-eu-legal-act/016060; http://publications.europa.eu/resource/authority/dir-eu-legal-act/016020,https://data.europarl.europa.eu/eli/dl/doc/A-9-2024-0095,https://data.europarl.europa.eu/eli/dl/proc/2023-2177,PE753.492,https://data.europarl.europa.eu/eli/dl/doc/TA-9-2024-0278
TA-9-2024-0281,Discharge 2022: European Labour Authority,EP text adopted,9,2024-04-11,P9_TA(2024)0281,English,,https://data.europarl.europa.eu/distribution/doc/TA-9-2024-0281_en.docx,,,http://publications.europa.eu/resource/authority/subject-matter/BUDG,http://publications.europa.eu/resource/authority/dir-eu-legal-act/016060; http://publications.europa.eu/resource/authority/dir-eu-legal-act/016020,https://data.europarl.europa.eu/eli/dl/doc/A-9-2024-0131,https://data.europarl.europa.eu/eli/dl/proc/2023-2155,PE753.523,https://data.europarl.europa.eu/eli/dl/doc/TA-9-2024-0281
TA-9-2024-0285,Union’s electricity market design: Directive,EP text adopted,9,2024-04-11,P9_TA(2024)0285,English,,https://data.europarl.europa.eu/distribution/doc/TA-9-2024-0285_en.docx,,,http://publications.europa.eu/resource/authority/subject-matter/MARI; http://publications.europa.eu/resource/authority/subject-matter/RAPL; http://publications.europa.eu/resource/authority/subject-matter/ENER,http://publications.europa.eu/resource/authority/dir-eu-legal-act/133099; http://publications.europa.eu/resource/authority/dir-eu-legal-act/1230,https://data.europarl.europa.eu/eli/dl/doc/A-9-2024-0151,https://data.europarl.europa.eu/eli/dl/proc/2023-0077B,PE760.860,https://data.europarl.europa.eu/eli/dl/doc/TA-9-2024-0285
TA-9-2024-0284,Union’s electricity market design: Regulation,EP text adopted,9,2024-04-11,P9_TA(2024)0284,English,,https://data.europarl.europa.eu/distribution/doc/TA-9-2024-0284_en.docx,,,http://publications.europa.eu/resource/authority/subject-matter/MARI; http://publications.europa.eu/resource/authority/subject-matter/RAPL; http://publications.europa.eu/resource/authority/subject-matter/ENER,http://publications.europa.eu/resource/authority/dir-eu-legal-act/133099,https://data.europarl.europa.eu/eli/dl/doc/A-9-2023-0255,https://data.europarl.europa.eu/eli/dl/proc/2023-0077A,PE747.032,https://data.europarl.europa.eu/eli/dl/doc/TA-9-2024-0284
TA-9-2024-0312,Speeding up and clarifying the implementation of the excessive deficit procedure – amending Regulation,EP text adopted,9,2024-04-23,P9_TA(2024)0312,English,,https://data.europarl.europa.eu/distribution/doc/TA-9-2024-0312_en.docx,,,http://publications.europa.eu/resource/authority/subject-matter/UEM; http://publications.europa.eu/resource/authority/subject-matter/PEM,http://publications.europa.eu/resource/authority/dir-eu-legal-act/103030,https://data.europarl.europa.eu/eli/dl/doc/A-9-2023-0444,https://data.europarl.europa.eu/eli/dl/proc/2023-0137,PE757.279,https://data.europarl.europa.eu/eli/dl/doc/TA-9-2024-0312
TA-9-2024-0286,Inclusion of the right to abortion in the EU Charter of Fundamental Rights,EP text adopted,9,2024-04-11,P9_TA(2024)0286,English,,https://data.europarl.europa.eu/distribution/doc/TA-9-2024-0286_en.docx,,,http://publications.europa.eu/resource/authority/subject-matter/DISC; http://publications.europa.eu/resource/authority/subject-matter/SANT; http://publications.europa.eu/resource/authority/subject-matter/DDLH,http://publications.europa.eu/resource/authority/dir-eu-legal-act/0110; http://publications.europa.eu/resource/authority/dir-eu-legal-act/1530,https://data.europarl.europa.eu/eli/dl/doc/B-9-2024-0205,https://data.europarl.europa.eu/eli/dl/proc/2024-2655,PE760.611,https://data.europarl.europa.eu/eli/dl/doc/TA-9-2024-0286
TA-9-2024-0351,Increasing the attractiveness of public capital markets and facilitating access to capital for SMEs – amending Directive,EP text adopted,9,2024-04-24,P9_TA(2024)0351,English,,https://data.europarl.europa.eu/distribution/doc/TA-9-2024-0351_en.docx,,,http://publications.europa.eu/resource/authority/subject-matter/LCC; http://publications.europa.eu/resource/authority/subject-matter/PME; http://publications.europa.eu/resource/authority/subject-matter/LES,http://publications.europa.eu/resource/authority/dir-eu-legal-act/062020,https://data.europarl.europa.eu/eli/dl/doc/A-9-2023-0303,https://data.europarl.europa.eu/eli/dl/proc/2022-0405,,https://data.europarl.europa.eu/eli/dl/doc/TA-9-2024-0351
TA-9-2024-0359,EuroHPC initiative for start-ups to boost European leadership in trustworthy Artificial Intelligence,EP text adopted,9,2024-04-24,P9_TA(2024)0359,English,,https://data.europarl.europa.eu/distribution/doc/TA-9-2024-0359_en.docx,,,http://publications.europa.eu/resource/authority/subject-matter/TECN; http://publications.europa.eu/resource/authority/subject-matter/RDT; http://publications.europa.eu/resource/authority/subject-matter/ENTC,http://publications.europa.eu/resource/authority/dir-eu-legal-act/132060; http://publications.europa.eu/resource/authority/dir-eu-legal-act/131030,https://data.europarl.europa.eu/eli/dl/doc/A-9-2024-0161,https://data.europarl.europa.eu/eli/dl/proc/2024-0016,PE759.744,https://data.europarl.europa.eu/eli/dl/doc/TA-9-2024-0359
TA-9-2024-0346,Amendment of Regulation (EU) 2016/2031 on protective measures against pests of plants,EP text adopted,9,2024-04-24,P9_TA(2024)0346,English,,https://data.europarl.europa.eu/distribution/doc/TA-9-2024-0346_en.docx,,,http://publications.europa.eu/resource/authority/subject-matter/INFO; http://publications.europa.eu/resource/authority/subject-matter/PHYT,http://publications.europa.eu/resource/authority/dir-eu-legal-act/035020,https://data.europarl.europa.eu/eli/dl/doc/A-9-2024-0035,https://data.europarl.europa.eu/eli/dl/proc/2023-0378,PE758.002,https://data.europarl.europa.eu/eli/dl/doc/TA-9-2024-0346
TA-9-2024-0356,European Union labour market statistics on businesses,EP text adopted,9,2024-04-24,P9_TA(2024)0356,English,,https://data.europarl.europa.eu/distribution/doc/TA-9-2024-0356_en.docx,,,http://publications.europa.eu/resource/authority/subject-matter/INFO,http://publications.europa.eu/resource/authority/dir-eu-legal-act/131020; http://publications.europa.eu/resource/authority/dir-eu-legal-act/0507,https://data.europarl.europa.eu/eli/dl/doc/A-9-2024-0054,https://data.europarl.europa.eu/eli/dl/proc/2023-0288,PE757.907,https://data.europarl.europa.eu/eli/dl/doc/TA-9-2024-0356
TA-9-2024-0287,Non-objection to a delegated act: EU-New Zealand free trade agreement,EP text adopted,9,2024-04-22,P9_TA(2024)0287,English,,https://data.europarl.europa.eu/distribution/doc/TA-9-2024-0287_en.docx,,,http://publications.europa.eu/resource/authority/subject-matter/EXT; http://publications.europa.eu/resource/authority/subject-matter/PCOM,http://publications.europa.eu/resource/authority/dir-eu-legal-act/114070,https://data.europarl.europa.eu/eli/dl/doc/B-9-2024-0200,https://data.europarl.europa.eu/eli/dl/proc/2024-2677,PE759.963,https://data.europarl.europa.eu/eli/dl/doc/TA-9-2024-0287
TA-9-2024-0266,Discharge 2022: Agency for Support for BEREC (BEREC Office),EP text adopted,9,2024-04-11,P9_TA(2024)0266,English,,https://data.europarl.europa.eu/distribution/doc/TA-9-2024-0266_en.docx,,,http://publications.europa.eu/resource/authority/subject-matter/BUDG,http://publications.europa.eu/resource/authority/dir-eu-legal-act/016060; http://publications.europa.eu/resource/authority/dir-eu-legal-act/016020,https://data.europarl.europa.eu/eli/dl/doc/A-9-2024-0123,https://data.europarl.europa.eu/eli/dl/proc/2023-2141,PE753.507,https://data.europarl.europa.eu/eli/dl/doc/TA-9-2024-0266
TA-9-2024-0270,Discharge 2022: European Joint Undertaking for ITER and the Development of Fusion Energy (Fusion for Energy),EP text adopted,9,2024-04-11,P9_TA(2024)0270,English,,https://data.europarl.europa.eu/distribution/doc/TA-9-2024-0270_en.docx,,,http://publications.europa.eu/resource/authority/subject-matter/BUDG,http://publications.europa.eu/resource/authority/dir-eu-legal-act/016060; http://publications.europa.eu/resource/authority/dir-eu-legal-act/016020,https://data.europarl.europa.eu/eli/dl/doc/A-9-2024-0090,https://data.europarl.europa.eu/eli/dl/proc/2023-2178,PE753.493,https://data.europarl.europa.eu/eli/dl/doc/TA-9-2024-0270
TA-9-2024-0283,"Common rules for the internal markets for renewable gas, natural gas and hydrogen (recast)",EP text adopted,9,2024-04-11,P9_TA(2024)0283,English,,https://data.europarl.europa.eu/distribution/doc/TA-9-2024-0283_en.docx,,,http://publications.europa.eu/resource/authority/subject-matter/ENER,http://publications.europa.eu/resource/authority/dir-eu-legal-act/125010; http://publications.europa.eu/resource/authority/dir-eu-legal-act/121010,https://data.europarl.europa.eu/eli/dl/doc/A-9-2023-0035,https://data.europarl.europa.eu/eli/dl/proc/2021-0425,PE732.908,https://data.europarl.europa.eu/eli/dl/doc/TA-9-2024-0283
TA-9-2024-0273,Discharge 2022: Circular Bio-based Europe Joint Undertaking,EP text adopted,9,2024-04-11,P9_TA(2024)0273,English,,https://data.europarl.europa.eu/distribution/doc/TA-9-2024-0273_en.docx,,,http://publications.europa.eu/resource/authority/subject-matter/BUDG,http://publications.europa.eu/resource/authority/dir-eu-legal-act/016060; http://publications.europa.eu/resource/authority/dir-eu-legal-act/016020,https://data.europarl.europa.eu/eli/dl/doc/A-9-2024-0088,https://data.europarl.europa.eu/eli/dl/proc/2023-2174,PE753.488,https://data.europarl.europa.eu/eli/dl/doc/TA-9-2024-0273
TA-9-2024-0274,Discharge 2022: Innovative Health Initiative Joint Undertaking,EP text adopted,9,2024-04-11,P9_TA(2024)0274,English,,https://data.europarl.europa.eu/distribution/doc/TA-9-2024-0274_en.docx,,,http://publications.europa.eu/resource/authority/subject-matter/BUDG,http://publications.europa.eu/resource/authority/dir-eu-legal-act/016060; http://publications.europa.eu/resource/authority/dir-eu-legal-act/016020,https://data.europarl.europa.eu/eli/dl/doc/A-9-2024-0093,https://data.europarl.europa.eu/eli/dl/proc/2023-2179,PE753.499,https://data.europarl.europa.eu/eli/dl/doc/TA-9-2024-0274
TA-9-2024-0279,"Discharge 2022: EU general budget - EDF (9th, 10th and 11th)",EP text adopted,9,2024-04-11,P9_TA(2024)0279,English,,https://data.europarl.europa.eu/distribution/doc/TA-9-2024-0279_en.docx,,,http://publications.europa.eu/resource/authority/subject-matter/BUDG,http://publications.europa.eu/resource/authority/dir-eu-legal-act/016060; http://publications.europa.eu/resource/authority/dir-eu-legal-act/016020,https://data.europarl.europa.eu/eli/dl/doc/A-9-2024-0110,https://data.europarl.europa.eu/eli/dl/proc/2023-2183,PE753.512,https://data.europarl.europa.eu/eli/dl/doc/TA-9-2024-0279
TA-9-2024-0295,Amendments to the Solvency II Directive,EP text adopted,9,2024-04-23,P9_TA(2024)0295,English,,https://data.europarl.europa.eu/distribution/doc/TA-9-2024-0295_en.docx,,,http://publications.europa.eu/resource/authority/subject-matter/MARI; http://publications.europa.eu/resource/authority/subject-matter/LES,http://publications.europa.eu/resource/authority/dir-eu-legal-act/062020,https://data.europarl.europa.eu/eli/dl/doc/A-9-2023-0256,https://data.europarl.europa.eu/eli/dl/proc/2021-0295,PE732.668,https://data.europarl.europa.eu/eli/dl/doc/TA-9-2024-0295
TA-9-2024-0304,Temporary trade-liberalisation measures supplementing trade concessions applicable to Ukrainian products under the EU/Euratom/Ukraine Association Agreement,EP text adopted,9,2024-04-23,P9_TA(2024)0304,English,,https://data.europarl.europa.eu/distribution/doc/TA-9-2024-0304_en.docx,,,http://publications.europa.eu/resource/authority/subject-matter/EXT; http://publications.europa.eu/resource/authority/subject-matter/PCOM,http://publications.europa.eu/resource/authority/dir-eu-legal-act/114010; http://publications.europa.eu/resource/authority/dir-eu-legal-act/116030,https://data.europarl.europa.eu/eli/dl/doc/A-9-2024-0077,https://data.europarl.europa.eu/eli/dl/proc/2024-0028,PE758.861,https://data.europarl.europa.eu/eli/dl/doc/TA-9-2024-0304
TA-9-2024-0309,Prohibiting products made with forced labour on the Union market,EP text adopted,9,2024-04-23,P9_TA(2024)0309,English,,https://data.europarl.europa.eu/distribution/doc/TA-9-2024-0309_en.docx,,,http://publications.europa.eu/resource/authority/subject-matter/DDLH; http://publications.europa.eu/resource/authority/subject-matter/PCOM,http://publications.europa.eu/resource/authority/dir-eu-legal-act/052020; http://publications.europa.eu/resource/authority/dir-eu-legal-act/116030; http://publications.europa.eu/resource/authority/dir-eu-legal-act/024010,https://data.europarl.europa.eu/eli/dl/doc/A-9-2023-0306,https://data.europarl.europa.eu/eli/dl/proc/2022-0269,,https://data.europarl.europa.eu/eli/dl/doc/TA-9-2024-0309
TA-9-2024-0289,Appointment of Karen Braun-Munzinger as a new member of the Single Resolution Board,EP text adopted,9,2024-04-23,P9_TA(2024)0289,English,,https://data.europarl.europa.eu/distribution/doc/TA-9-2024-0289_en.docx,,,http://publications.europa.eu/resource/authority/subject-matter/UEM; http://publications.europa.eu/resource/authority/subject-matter/INST,http://publications.europa.eu/resource/authority/dir-eu-legal-act/014010; http://publications.europa.eu/resource/authority/dir-eu-legal-act/103030,https://data.europarl.europa.eu/eli/dl/doc/A-9-2024-0150,https://data.europarl.europa.eu/eli/dl/proc/2024-0901,PE759.751,https://data.europarl.europa.eu/eli/dl/doc/TA-9-2024-0289
TA-9-2024-0306,Protocol to the Euro-Mediterranean Agreement: participation of Egypt in Union programmes,EP text adopted,9,2024-04-23,P9_TA(2024)0306,English,,https://data.europarl.europa.eu/distribution/doc/TA-9-2024-0306_en.docx,,,http://publications.europa.eu/resource/authority/subject-matter/COOP; http://publications.europa.eu/resource/authority/subject-matter/EXT,http://publications.europa.eu/resource/authority/dir-eu-legal-act/114020,https://data.europarl.europa.eu/eli/dl/doc/A-9-2024-0175,https://data.europarl.europa.eu/eli/dl/proc/2023-0220,PE759.729,https://data.europarl.europa.eu/eli/dl/doc/TA-9-2024-0306
TA-9-2024-0313,Requirements for budgetary frameworks of the Member States – amending Directive,EP text adopted,9,2024-04-23,P9_TA(2024)0313,English,,https://data.europarl.europa.eu/distribution/doc/TA-9-2024-0313_en.docx,,,http://publications.europa.eu/resource/authority/subject-matter/BUDG; http://publications.europa.eu/resource/authority/subject-matter/FIN,http://publications.europa.eu/resource/authority/dir-eu-legal-act/016020,https://data.europarl.europa.eu/eli/dl/doc/A-9-2023-0440,https://data.europarl.europa.eu/eli/dl/proc/2023-0136,PE757.278,https://data.europarl.europa.eu/eli/dl/doc/TA-9-2024-0313
